perbin_chr10_0.5_lps_AFR_snp_wise.acc_cov.txt	0.5733087373916637	0.8887549731219063	0.9666397381238121	0.9325406878374245
perbin_chr10_0.5_lps_AMR_snp_wise.acc_cov.txt	0.7258474561412737	0.8451941725216074	0.9684239900399262	0.9222485767591334
perbin_chr10_0.5_lps_EAS_snp_wise.acc_cov.txt	0.3316602906334474	0.6351885482320265	0.9431648715824358	0.8571087430225963
perbin_chr10_0.5_lps_EUR_snp_wise.acc_cov.txt	0.5300529142419804	0.7649381143199983	0.9652321370705141	0.9055200526434335
perbin_chr10_0.5_lps_SAS_snp_wise.acc_cov.txt	0.40017737028092726	0.7342517826686219	0.9577644206985257	0.8841317396307392
perbin_chr10_0.75_lps_AFR_snp_wise.acc_cov.txt	0.6116724073861146	0.9118854240682611	0.9725165423750974	0.9459713823298159
perbin_chr10_0.75_lps_AMR_snp_wise.acc_cov.txt	0.7557797438082314	0.8722130396737268	0.9749832874376729	0.9364742742861745
perbin_chr10_0.75_lps_EAS_snp_wise.acc_cov.txt	0.37196250395171976	0.6885393298436777	0.9569214305440487	0.8819288976448464
perbin_chr10_0.75_lps_EUR_snp_wise.acc_cov.txt	0.5676154282622752	0.8089358329568096	0.9726003693554527	0.9238083461040768
perbin_chr10_0.75_lps_SAS_snp_wise.acc_cov.txt	0.447510676326525	0.7817623402206544	0.9676461858118136	0.9064097114955993
perbin_chr10_1.0_lps_AFR_snp_wise.acc_cov.txt	0.6424223336482814	0.924477503650204	0.9762149364688741	0.9535635575589004
perbin_chr10_1.0_lps_AMR_snp_wise.acc_cov.txt	0.775646352966754	0.8896422558707188	0.9789483045182182	0.9454844579604657
perbin_chr10_1.0_lps_EAS_snp_wise.acc_cov.txt	0.4089434966237217	0.7327208631556458	0.9647714719690693	0.899930847835388
perbin_chr10_1.0_lps_EUR_snp_wise.acc_cov.txt	0.6001741815446736	0.8426674172450317	0.9769734875775128	0.9369338733112808
perbin_chr10_1.0_lps_SAS_snp_wise.acc_cov.txt	0.4879156263217497	0.8181143047749715	0.9732178193331354	0.9221214351616682
perbin_chr10_1.25_lps_AFR_snp_wise.acc_cov.txt	0.6641104217804062	0.9317719154651724	0.9784844055718736	0.9580330175614994
perbin_chr10_1.25_lps_AMR_snp_wise.acc_cov.txt	0.7916592151540973	0.9013350800075735	0.9813064623952015	0.9513404062348401
